OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderYear,OrderMonth,OrderDay,DayOfWeek,Quarter,Freight_Standardized,Freight_Normalized
10371,LAMAI,1,1996-12-03,1996-12-31,1996-12-24,1,0.45,LA MAISON D'ASIE,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,1996,12,3,Tuesday,4,-0.3805210976995859,0.04903173579225642
10372,QUEEN,5,1996-12-04,1997-01-01,1996-12-09,2,890.78,Queen Cozinha,"Alameda dos Canàrios, 891",SAO PAULO,SP,05487-020,Brazil,1996,12,4,Wednesday,4,3.1299162613791958,0.2742635247093943
10373,HUNGO,4,1996-12-05,1997-01-02,1996-12-11,3,124.12,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,1996,12,5,Thursday,4,0.10709112271000709,0.08031723143475127
10374,WOLZA,1,1996-12-05,1997-01-02,1996-12-09,3,3.94,wolski zajazd,ul. Filtrowa 68,warszawa,Unknown,01-012,Poland,1996,12,5,Thursday,4,-0.3667605523027275,0.049914620726293026
10375,HUNGC,3,1996-12-06,1997-01-03,1996-12-09,2,20.12,HUNGRY COYOTE IMPORT STORE,City Center Plaza 516 Main St.,ELGIN,OR,97827,USA,1996,12,6,Friday,4,-0.3029652444170057,0.05400776635171202
10376,MEREP,1,1996-12-09,1997-01-06,1996-12-13,2,20.39,Mère Paillarde,43 rue St. Laurent,montréal,Québec,H1J 1C3,Canada,1996,12,9,Monday,4,-0.301900675002349,0.054076069770677596
10377,SEVES,1,1996-12-09,1997-01-06,1996-12-13,3,22.21,Seven Seas Imports,90 wadhurst rd.,London,Unknown,OX15 4NB,UK,1996,12,9,Monday,4,-0.2947246885776263,0.05453648540963079
10378,FOLKO,5,1996-12-10,1997-01-07,1996-12-19,3,5.44,folk och fä hb,åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,1996,12,10,Tuesday,4,-0.3608462777768571,0.050294084164990704
10379,QUEDE,2,1996-12-11,1997-01-08,1996-12-13,1,45.03,Que Delícia,"Rua da Panificadora, 12",rio de janeiro,RJ,Unknown,Brazil,1996,12,11,Wednesday,4,-0.20474885879071833,0.06030938919035152
10380,HUNGO,8,1996-12-12,1997-01-09,1997-01-16,3,35.03,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,1996,12,12,Thursday,4,-0.24417735562985415,0.05777963293236697
10381,LILAS,3,1996-12-12,1997-01-09,1996-12-13,3,7.99,LILA-Supermercado,carrera 52 con ave. bolívar #65-98 llano largo,barquisimeto,Lara,3508,Venezuela,1996,12,12,Thursday,4,-0.3507920110828775,0.050939172010776766
10382,ERNSH,4,1996-12-13,1997-01-10,1996-12-16,1,94.77,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1996,12,13,Friday,4,-0.008631515512856644,0.07289239681756662
10383,AROUT,8,1996-12-16,1997-01-13,1996-12-18,3,34.24,Around the Horn,Brook Farm Stratford St. Mary,COLCHESTER,Essex,CO7 6JX,UK,1996,12,16,Monday,4,-0.2472922068801459,0.05757978218798619
10384,BERGS,3,1996-12-16,1997-01-13,1996-12-20,3,168.64,Berglunds snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,1996,12,16,Monday,4,0.2826267906378398,0.09157970629529845
10385,SPLIR,1,1996-12-17,1997-01-14,1996-12-23,2,30.96,split rail beer & ale,P.O. Box 555,Lander,WY,82520,USA,1996,12,17,Tuesday,4,-0.26022475384338245,0.05675002213536726
10386,FAMIA,9,1996-12-18,1997-01-01,1996-12-25,3,13.99,Familia Arquibaldo,"RUA ORÓS, 92",Sao Paulo,SP,05442-030,Brazil,1996,12,18,Wednesday,4,-0.327134912979396,0.052457025765567496
10387,SANTG,1,1996-12-18,1997-01-15,1996-12-20,2,93.63,Santé Gourmet,Erling Skakkes gate 78,Stavern,Unknown,4110,Norway,1996,12,18,Wednesday,4,-0.013126364152518132,0.07260400460415639
10388,SEVES,2,1996-12-19,1997-01-16,1996-12-20,1,34.86,Seven Seas Imports,90 Wadhurst Rd.,LONDON,Unknown,OX15 4NB,UK,1996,12,19,Thursday,4,-0.24484764007611948,0.057736627075981234
10389,BOTTM,4,1996-12-20,1997-01-17,1996-12-24,2,47.42,Bottom-Dollar Markets,23 Tsawassen Blvd.,tsawassen,BC,T2F 8M4,Canada,1996,12,20,Friday,4,-0.19532544804616486,0.06091400093600982
10390,ERNSH,6,1996-12-23,1997-01-20,1996-12-26,1,126.38,ERNST HANDEL,kirchgasse 6,Graz,Unknown,8010,Austria,1996,12,23,Monday,4,0.11600196299565177,0.08088895634905577
10391,DRACD,3,1996-12-23,1997-01-20,1996-12-31,3,5.45,Drachenblut Delikatessen,Walserweg 21,Aachen,Unknown,52066,Germany,1996,12,23,Monday,4,-0.360806849280018,0.050296613921248685
10392,PICCO,2,1996-12-24,1997-01-21,1997-01-01,3,122.46,PICCOLO UND MEHR,Geislweg 14,Salzburg,Unknown,5020,Austria,1996,12,24,Tuesday,4,0.1005459922347105,0.07989729189592583
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,Save-a-lot Markets,187 suffolk ln.,Boise,ID,83720,USA,1996,12,25,Wednesday,4,0.11671167593875624,0.0809344919616995
10394,HUNGC,1,1996-12-25,1997-01-22,1997-01-03,3,30.34,Hungry Coyote Import Store,CITY CENTER PLAZA 516 MAIN ST.,ELGIN,OR,97827,USA,1996,12,25,Wednesday,4,-0.2626693206474089,0.05659317724737222
10395,HILAA,6,1997-01-03,1997-01-23,1997-01-03,1,184.41,HILARION-ABASTOS,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1997,1,3,Friday,1,0.34480553015315707,0.09556913191414007
10396,FRANK,1,1996-12-27,1997-01-10,1997-01-06,3,135.35,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,1996,12,27,Friday,4,0.1513693246603566,0.08315814771246792
10397,PRINI,5,1996-12-27,1997-01-24,1997-01-02,1,60.26,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Unknown,1756,Portugal,1996,12,27,Friday,4,-0.14469925810471443,0.06416220797126197
10398,SAVEA,2,1996-12-30,1997-01-27,1997-01-09,3,89.16,SAVE-A-LOT MARKETS,187 suffolk ln.,BOISE,ID,Unknown,USA,1996,12,30,Monday,4,-0.03075090223961185,0.0714732035568373
10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,27.36,Vaffeljernet,Smagsloget 45,Århus,Unknown,8200,Denmark,1996,12,31,Tuesday,4,-0.27441901270547137,0.05583930988249283
10400,EASTC,1,1997-01-01,1997-01-29,1997-01-16,3,83.93,EASTERN CONNECTION,35 King George,London,Unknown,WX3 6FW,UK,1997,1,1,Wednesday,1,-0.051372006086479856,0.07015014103391139
10401,RATTC,1,1997-01-01,1997-01-29,,1,12.51,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1997,1,1,Wednesday,1,-0.3329703305115881,0.05208262183938578
10402,ERNSH,8,1997-01-02,1997-02-13,1997-01-10,2,67.88,Ernst Handel,KIRCHGASSE 6,Graz,Unknown,8010,Austria,1997,1,2,Thursday,1,-0.11465474351329294,0.06608988223984619
10403,ERNSH,4,1997-01-03,1997-01-31,1997-01-09,3,73.79,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1997,1,3,Friday,1,-0.09135250188136361,0.06758496818831507
10404,MAGAA,2,1997-01-03,1997-01-31,1997-01-08,1,155.97,MAGAZZINI ALIMENTARI RIUNITI,Via Ludovico il Moro 22,BERGAMO,Unknown,24100,Italy,1997,1,3,Friday,1,0.23267088514265474,0.08837450511643205
10405,LINOD,1,1997-01-06,1997-02-03,1997-01-22,1,34.82,LINO-Delicateses,Ave. 5 de Mayo Porlamar,i. de margarita,Nueva Esparta,4980,Venezuela,1997,1,6,Monday,1,-0.245005354063476,0.057726508050949296
10406,QUEEN,7,1997-01-07,1997-02-18,1997-01-13,1,108.04,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,1997,1,7,Tuesday,1,0.043690099792676663,0.07624938337191213
10407,OTTIK,2,1997-01-07,1997-02-04,1997-01-30,2,91.48,Ottilies Käseladen,MEHRHEIMERSTR. 369,köln,Unknown,50739,Germany,1997,1,7,Tuesday,1,-0.021603490972932304,0.07206010700868973
10408,FOLIG,8,1997-01-08,1997-02-05,1997-01-14,1,11.26,folies gourmandes,"184, chaussée de tournai",Lille,Unknown,59000,France,1997,1,8,Wednesday,1,-0.33789889261648004,0.05176640230713771
10409,OCEAN,3,1997-01-09,1997-02-06,1997-01-14,1,29.83,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Unknown,1010,Argentina,1997,1,9,Thursday,1,-0.2646801739862048,0.056464159678215005
10410,BOTTM,3,1997-01-10,1997-02-07,1997-01-15,3,2.4,Bottom-Dollar Markets,23 tsawassen blvd.,Tsawassen,BC,T2F 8M4,Canada,1997,1,10,Friday,1,-0.3728325408159544,0.04952503826256341
10411,BOTTM,9,1997-01-10,1997-02-07,1997-01-21,3,23.65,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,1997,1,10,Friday,1,-0.28904698503279075,0.05490077031078056
10412,WARTH,8,1997-01-13,1997-02-10,1997-01-15,2,3.77,WARTIAN HERKKU,Torikatu 38,Oulu,Unknown,90110,Finland,1997,1,13,Monday,1,-0.36743083674899285,0.049871614869907294
10413,LAMAI,3,1997-01-14,1997-02-11,1997-01-16,2,95.66,la maison d'asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,1997,1,14,Tuesday,1,-0.00512237929417355,0.07311754512452724
10414,FAMIA,2,1997-01-14,1997-02-11,1997-01-17,3,21.48,Familia Arquibaldo,"rua orós, 92",sao paulo,SP,05442-030,Brazil,1997,1,14,Tuesday,1,-0.2976029688468832,0.05435181320279791
10415,HUNGC,3,1997-01-15,1997-02-12,,1,0.2,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,1997,1,15,Wednesday,1,-0.3815068101205643,0.048968491885806806
10416,WARTH,8,1997-01-16,1997-02-13,1997-01-27,3,22.72,WARTIAN HERKKU,Torikatu 38,Oulu,Unknown,90110,Finland,1997,1,16,Thursday,1,-0.2927138352388304,0.054665502978788
10417,SIMOB,4,1997-01-16,1997-02-13,1997-01-28,3,70.29,Simons bistro,Vinbæltet 34,kobenhavn,Unknown,1734,Denmark,1997,1,16,Thursday,1,-0.10515247577506115,0.06669955349802048
10418,QUICK,4,1997-01-17,1997-02-14,1997-01-24,1,17.55,QUICK-Stop,TAUCHERSTRASSE 10,Cunewalde,Unknown,01307,Germany,1997,1,17,Friday,1,-0.3130983681046636,0.05335761899340999
10419,RICSU,4,1997-01-20,1997-02-17,1997-01-30,2,137.35,Richter Supermarkt,Starenweg 5,Genève,Unknown,1204,Switzerland,1997,1,20,Monday,1,0.15925502402818378,0.08366409896406482
10420,WELLI,3,1997-01-21,1997-02-18,1997-01-27,1,44.12,Wellington Importadora,"Rua do Mercado, 12",resende,SP,08737-363,Brazil,1997,1,21,Tuesday,1,-0.2083368520030797,0.06007918137087492
10421,QUEDE,8,1997-01-21,1997-03-04,1997-01-27,1,99.23,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,1997,1,21,Tuesday,1,0.008953594077397976,0.07402066810862774
10422,FRANS,2,1997-01-22,1997-02-19,1997-01-31,1,3.02,Franchi S.p.A.,Via Monte Bianco 34,Torino,Unknown,10100,Italy,1997,1,22,Wednesday,1,-0.370387974011928,0.04968188315055845
10423,GOURL,6,1997-01-23,1997-02-06,1997-02-24,3,24.5,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1997,1,23,Thursday,1,-0.2856955628014642,0.05511579959270924
10424,MEREP,7,1997-01-23,1997-02-20,1997-01-27,2,370.61,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1997,1,23,Thursday,1,1.0789641412978668,0.1426731934378123
10425,LAMAI,6,1997-01-24,1997-02-21,1997-02-14,2,7.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,1997,1,24,Friday,1,-0.3510285820639123,0.05092399347322886
10426,GALED,4,1997-01-27,1997-02-24,1997-02-06,1,18.69,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Unknown,8022,Spain,1997,1,27,Monday,1,-0.30860351946500214,0.05364601120682023
10427,PICCO,4,1997-01-27,1997-02-24,1997-03-03,2,31.29,Piccolo und mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,1997,1,27,Monday,1,-0.258923613447691,0.056833504091880746
10428,REGGC,7,1997-01-28,1997-02-25,1997-02-04,1,11.09,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,1997,1,28,Tuesday,1,-0.33856917706274536,0.051723396450751975
10429,HUNGO,3,1997-01-29,1997-03-12,1997-02-07,2,56.63,HUNGRY OWL ALL-NIGHT GROCERS,8 johnstown road,cork,Co. Cork,Unknown,Ireland,1997,1,29,Wednesday,1,-0.15901180245732074,0.06324390644961358
10430,ERNSH,4,1997-01-30,1997-02-13,1997-02-03,1,458.78,ERNST HANDEL,Kirchgasse 6,Graz,Unknown,8010,Austria,1997,1,30,Thursday,1,1.4266051979285272,0.16497805436446197
10431,BOTTM,4,1997-01-30,1997-02-13,1997-02-07,2,44.17,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,1997,1,30,Thursday,1,-0.208139709518884,0.06009183015216485
10432,SPLIR,3,1997-01-31,1997-02-14,1997-02-07,2,4.34,SPLIT RAIL BEER & ALE,P.O. Box 555,Lander,WY,82520,USA,1997,1,31,Friday,1,-0.3651834124291621,0.05001581097661241
10433,PRINI,3,1997-02-03,1997-03-03,1997-03-04,3,73.83,Princesa Isabel Vinhos,Estrada da saúde n. 58,LISBOA,Unknown,1756,Portugal,1997,2,3,Monday,1,-0.09119478789400709,0.06759508721334699
10434,FOLKO,3,1997-02-03,1997-03-03,1997-02-13,2,17.92,Folk och fä HB,åkergatan 24,BRÄCKE,Unknown,S-844 67,Sweden,1997,2,3,Monday,1,-0.3116395137216156,0.05345121997495542
10435,CONSH,8,1997-02-04,1997-03-18,1997-02-07,2,9.21,Consolidated Holdings,berkeley gardens 12 brewery,London,Unknown,WX1 6LT,UK,1997,2,4,Tuesday,1,-0.3459817344685029,0.05124780227425088
10436,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,156.66,BLONDEL PÈRE ET FILS,"24, place Kléber",Strasbourg,Unknown,67000,France,1997,2,5,Wednesday,1,0.23539145142455511,0.08854905829823297
10437,WARTH,8,1997-02-05,1997-03-05,1997-02-12,1,19.97,Wartian Herkku,TORIKATU 38,Oulu,Unknown,90110,Finland,1997,2,5,Wednesday,1,-0.30355667186959273,0.05396982000784225
10438,TOMSP,3,1997-02-06,1997-03-06,1997-02-14,2,8.24,TOMS SPEZIALITÄTEN,Luisenstr. 48,Münster,Unknown,44087,Germany,1997,2,6,Thursday,1,-0.3498062986618991,0.05100241591722638
10439,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,4.07,Mère Paillarde,43 rue st. laurent,Montréal,Québec,H1J 1C3,Canada,1997,2,7,Friday,1,-0.3662479818438188,0.04994750755764682
10440,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,86.53,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997,2,10,Monday,1,-0.04112059690830456,0.07080787766098737
10441,OLDWO,3,1997-02-10,1997-03-24,1997-03-14,2,73.02,Old World Delicatessen,2743 BERING ST.,Anchorage,AK,99508,USA,1997,2,10,Monday,1,-0.0943884961379771,0.06739017695645025
10442,ERNSH,3,1997-02-11,1997-03-11,1997-02-18,2,47.94,ernst handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1997,2,11,Tuesday,1,-0.19327516621052981,0.06104554826142501
10443,REGGC,8,1997-02-12,1997-03-12,1997-02-14,1,13.95,Reggiani Caseifici,STRADA PROVINCIALE 124,Reggio Emilia,Unknown,42100,Italy,1997,2,12,Wednesday,1,-0.32729262696675254,0.05244690674053555
10444,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,3.5,Berglunds snabbköp,berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,1997,2,12,Wednesday,1,-0.3684954061636495,0.049803311450941704
10445,BERGS,3,1997-02-13,1997-03-13,1997-02-20,1,9.3,BERGLUNDS SNABBKÖP,berguvsvägen 8,luleå,Unknown,S-958 22,Sweden,1997,2,13,Thursday,1,-0.3456268779969507,0.051270570080572744
10446,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,14.68,Toms Spezialitäten,Luisenstr. 48,Münster,Unknown,44087,Germany,1997,2,14,Friday,1,-0.3244143466974956,0.052631578947368425
10447,RICAR,4,1997-02-14,1997-03-14,1997-03-07,2,68.66,Ricardo Adocicados,"AV. COPACABANA, 267",Rio de Janeiro,RJ,02389-890,Brazil,1997,2,14,Friday,1,-0.11157932075984034,0.06628720322796898
10448,RANCH,4,1997-02-17,1997-03-17,1997-02-24,2,38.82,RANCHO GRANDE,Av. del Libertador 900,BUENOS AIRES,Unknown,1010,Argentina,1997,2,17,Monday,1,-0.22923395532782168,0.05873841055414311
10449,BLONP,3,1997-02-18,1997-03-18,1997-02-27,2,53.3,Blondel père et fils,"24, place Kléber",strasbourg,Unknown,67000,France,1997,2,18,Tuesday,1,-0.172141491904753,0.06240149761570473
10450,VICTE,8,1997-02-19,1997-03-19,1997-03-11,2,7.23,Victuailles en stock,"2, rue du commerce",lyon,Unknown,69004,France,1997,2,19,Wednesday,1,-0.3537885768426518,0.050746910535169935
10451,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,189.09,QUICK-Stop,TAUCHERSTRASSE 10,cunewalde,Unknown,01307,Germany,1997,2,19,Wednesday,1,0.36325806667387267,0.09675305784287686
10452,SAVEA,8,1997-02-20,1997-03-20,1997-02-26,1,140.26,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997,2,20,Thursday,1,0.1707287166083723,0.08440025803513831
10453,AROUT,1,1997-02-21,1997-03-21,1997-02-26,2,25.36,AROUND THE HORN,Brook Farm Stratford St. Mary,COLCHESTER,Essex,CO7 6JX,UK,1997,2,21,Friday,1,-0.28230471207329855,0.05533335863089592
10454,LAMAI,4,1997-02-21,1997-03-21,1997-02-25,3,2.74,LA MAISON D'ASIE,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,1997,2,21,Friday,1,-0.3714919719234238,0.04961104997533488
10455,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,180.45,wartian herkku,Torikatu 38,Oulu,Unknown,90110,Finland,1997,2,24,Monday,1,0.32919184540485924,0.0945673484359782
10456,KOENE,8,1997-02-25,1997-04-08,1997-02-28,2,8.12,Königlich Essen,Maubelstr. 90,Brandenburg,Unknown,14776,Germany,1997,2,25,Tuesday,1,-0.3502794406239687,0.05097205884213057
10457,KOENE,2,1997-02-25,1997-03-25,1997-03-03,1,11.57,königlich essen,Maubelstr. 90,Brandenburg,Unknown,14776,Germany,1997,2,25,Tuesday,1,-0.3366766092144669,0.05184482475113523
10458,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,147.06,SUPRÊMES DÉLICES,"Boulevard Tirou, 255",CHARLEROI,Unknown,B-6000,Belgium,1997,2,26,Wednesday,1,0.1975400944589847,0.08612049229056781
10459,VICTE,4,1997-02-27,1997-03-27,1997-02-28,2,25.09,Victuailles en stock,"2, RUE DU COMMERCE",Lyon,Unknown,69004,France,1997,2,27,Thursday,1,-0.2833692814879552,0.055265055211930335
10460,FOLKO,8,1997-02-28,1997-03-28,1997-03-03,1,16.27,folk och fä hb,åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,1997,2,28,Friday,1,-0.31814521570007304,0.05303381019238797
10461,LILAS,1,1997-02-28,1997-03-28,1997-03-05,3,148.61,LILA-Supermercado,CARRERA 52 CON AVE. BOLÍVAR #65-98 LLANO LARGO,Barquisimeto,Lara,3508,Venezuela,1997,2,28,Friday,1,0.2036515114690508,0.08651260451055541
10462,CONSH,2,1997-03-03,1997-03-31,1997-03-18,1,6.17,Consolidated Holdings,Berkeley Gardens 12 Brewery,london,Unknown,WX1 6LT,UK,1997,3,3,Monday,1,-0.3579679975076002,0.05047875637182358
10463,SUPRD,5,1997-03-04,1997-04-01,1997-03-06,3,14.78,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,1997,3,4,Tuesday,1,-0.32402006172910425,0.05265687650994827
10464,FURIB,4,1997-03-04,1997-04-01,1997-03-14,2,89.0,Furia Bacalhau e Frutos do Mar,jardim das rosas n. 32,Lisboa,Unknown,1675,Portugal,1997,3,4,Tuesday,1,-0.03138175818903801,0.07143272745670955
10465,VAFFE,1,1997-03-05,1997-04-02,1997-03-14,3,145.04,Vaffeljernet,Smagsloget 45,ÅRHUS,Unknown,8200,Denmark,1997,3,5,Wednesday,1,0.18957553809747923,0.08560948152645492
10466,COMMI,4,1997-03-06,1997-04-03,1997-03-13,1,11.93,comércio mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,1997,3,6,Thursday,1,-0.33525718332825793,0.051935895976422675
10467,MAGAA,8,1997-03-06,1997-04-03,1997-03-11,2,4.93,Magazzini Alimentari Riuniti,via ludovico il moro 22,Bergamo,Unknown,24100,Italy,1997,3,6,Thursday,1,-0.36285713111565304,0.050165066595833495
10468,KOENE,3,1997-03-07,1997-04-04,1997-03-12,3,573.56,Königlich Essen,MAUBELSTR. 90,Brandenburg,Unknown,14776,Germany,1997,3,7,Friday,1,1.8791654846481285,0.19401459669360857
10469,WHITC,1,1997-03-10,1997-04-07,1997-03-14,1,60.18,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1997,3,10,Monday,1,-0.14501468607942752,0.0641419699211981
10470,BONAP,4,1997-03-11,1997-04-08,1997-03-14,2,64.56,Bon app',"12, rue des Bouchers",MARSEILLE,Unknown,13008,France,1997,3,11,Tuesday,1,-0.127745004463886,0.06525000316219533
10471,BSBEV,2,1997-03-11,1997-04-08,1997-03-18,3,45.59,b's beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,1997,3,11,Tuesday,1,-0.2025408629677267,0.060451055540798646
10472,SEVES,8,1997-03-12,1997-04-09,1997-03-19,1,4.2,seven seas imports,90 WADHURST RD.,London,Unknown,OX15 4NB,UK,1997,3,12,Wednesday,1,-0.36573541138490995,0.04998039438900062
10473,ISLAT,1,1997-03-13,1997-03-27,1997-03-21,3,16.37,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,1997,3,13,Thursday,1,-0.31775093073168165,0.05305910775496781
10474,PERIC,5,1997-03-13,1997-04-10,1997-03-21,2,83.49,Pericles Comidas clásicas,calle dr. jorge cash 321,México D.F.,Unknown,05033,Mexico,1997,3,13,Thursday,1,-0.05310685994740188,0.07003883175856007
10475,SUPRD,9,1997-03-14,1997-04-11,1997-04-04,1,68.52,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,1997,3,14,Friday,1,-0.11213131971558823,0.0662517866403572
10476,HILAA,8,1997-03-17,1997-04-14,1997-03-24,3,4.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1997,3,17,Monday,1,-0.36490741295128815,0.0500335192704183
10477,PRINI,5,1997-03-17,1997-04-14,1997-03-25,2,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,LISBOA,Unknown,1756,Portugal,1997,3,17,Monday,1,-0.33095947717279217,0.052211639408542995
10478,VICTE,2,1997-03-18,1997-04-01,1997-03-26,3,4.81,victuailles en stock,"2, rue du Commerce",lyon,Unknown,69004,France,1997,3,18,Tuesday,1,-0.3633302730777227,0.05013470952073768
10479,RATTC,3,1997-03-19,1997-04-16,1997-03-21,3,708.95,rattlesnake canyon grocery,2817 Milton Dr.,ALBUQUERQUE,NM,87110,USA,1997,3,19,Wednesday,1,2.412987903353189,0.2282649666704613
10480,FOLIG,6,1997-03-20,1997-04-17,1997-03-24,2,1.35,Folies gourmandes,"184, chaussée de tournai",Lille,Unknown,59000,France,1997,3,20,Thursday,1,-0.3769725329840637,0.049259413855475026
10481,RICAR,8,1997-03-20,1997-04-17,1997-03-25,2,64.33,Ricardo Adocicados,"Av. Copacabana, 267",rio de janeiro,RJ,02389-890,Brazil,1997,3,20,Thursday,1,-0.12865185989118616,0.06519181876826168
10482,LAZYK,1,1997-03-21,1997-04-18,1997-04-10,3,7.48,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA,1997,3,21,Friday,1,-0.3528028644216734,0.05081015444161955
10483,WHITC,7,1997-03-24,1997-04-21,1997-04-25,2,15.28,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1997,3,24,Monday,1,-0.32204863688714747,0.0527833643228475
10484,BSBEV,3,1997-03-24,1997-04-21,1997-04-01,3,6.88,B's Beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,1997,3,24,Monday,1,-0.3551685742320216,0.05065836906614048
10485,LINOD,4,1997-03-25,1997-04-08,1997-03-31,2,64.45,LINO-Delicateses,AVE. 5 DE MAYO PORLAMAR,i. de margarita,Nueva Esparta,4980,Venezuela,1997,3,25,Tuesday,1,-0.1281787179291165,0.06522217584335749
10486,HILAA,1,1997-03-26,1997-04-23,1997-04-02,2,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1997,3,26,Wednesday,1,-0.2619201792074653,0.05664124261627393
10487,QUEEN,2,1997-03-26,1997-04-23,1997-03-28,2,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",SAO PAULO,SP,05487-020,Brazil,1997,3,26,Wednesday,1,-0.1020770530216086,0.06689687448614326
10488,FRANK,8,1997-03-27,1997-04-24,1997-04-02,2,4.93,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,1997,3,27,Thursday,1,-0.36285713111565304,0.050165066595833495
10489,PICCO,6,1997-03-28,1997-04-25,1997-04-09,2,5.29,Piccolo und mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,1997,3,28,Friday,1,-0.36143770522944413,0.050256137821120934
10490,HILAA,7,1997-03-31,1997-04-28,1997-04-03,2,210.19,hilarion-abastos,carrera 22 con ave. carlos soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1997,3,31,Monday,1,0.44645219500444927,0.10209084354722422
10491,FURIB,8,1997-03-31,1997-04-28,1997-04-08,3,16.96,FURIA BACALHAU E FRUTOS DO MAR,Jardim das rosas n. 32,LISBOA,Unknown,1675,Portugal,1997,3,31,Monday,1,-0.3154246494181726,0.053208363374188904
10492,BOTTM,3,1997-04-01,1997-04-29,1997-04-11,1,62.89,Bottom-Dollar Markets,23 tsawassen blvd.,Tsawassen,BC,T2F 8M4,Canada,1997,4,1,Tuesday,2,-0.1343295634360217,0.0648275338671119
10493,LAMAI,4,1997-04-02,1997-04-30,1997-04-10,3,-10.64,La maison d'Asie,1 RUE ALSACE-LORRAINE,Toulouse,Unknown,31000,France,1997,4,2,Wednesday,2,-0.4242473006941876,0.04622623610215156
