OrderID,ProductID,UnitPrice,Quantity,Discount,OrderValue,UnitPrice_Standardized,UnitPrice_Normalized,Quantity_Standardized,Quantity_Normalized,OrderValue_Standardized,OrderValue_Normalized,UnitPrice_Winsorized
10406,40,14.7,2.0,0.1,26.46,-0.2536656126897662,0.009825918762088975,-0.7850932474588154,0.0020161290322580645,-0.23258205650729824,0.0002357217307640912,14.7
10407,11,16.8,30.0,0.0,504.0,-0.21551822092513745,0.011450676982591878,0.16253252335888052,0.05846774193548387,-0.07375639502787185,0.0044899377288398325,16.8
10407,69,28.8,15.0,0.0,432.0,0.00246687487274077,0.020735009671179885,-0.3451241395791709,0.028225806451612902,-0.09770297044881815,0.0038485180532912846,28.8
10407,71,17.2,15.0,0.0,258.0,-0.20825205106520822,0.011760154738878143,-0.3451241395791709,0.028225806451612902,-0.1555738610494384,0.0022984205040489617,17.2
10408,37,20.8,10.0,0.0,208.0,-0.14285652232584473,0.014545454545454545,-0.514343027225188,0.018145161290322582,-0.17220342731398447,0.001852990173806915,20.8
10408,54,5.9,6.0,0.0,35.400000000000006,-0.41352134960821024,0.003017408123791103,-0.6497181373420017,0.010080645161290322,-0.22960869005919743,0.0003153646738113692,5.9
10408,62,39.4,35.0,0.0,1379.0,0.1950203761608665,0.028936170212765955,0.33175141100489763,0.06854838709677419,0.217261014601684,0.012284968508075651,39.4
10409,14,18.6,12.0,0.0,223.20000000000002,-0.1828204565554557,0.012843326885880078,-0.44665547216678114,0.02217741935483871,-0.16714803916956245,0.001988400994200497,18.6
10409,21,8.0,12.0,0.0,96.0,-0.3753739578435815,0.0046421663442940036,-0.44665547216678114,0.02217741935483871,-0.2094536557465676,0.0008552262340647299,8.0
10410,33,2.0,49.0,0.0,98.0,-0.4843665057425206,0.0,0.8055642964137456,0.0967741935483871,-0.20878847309598578,0.0008730434472744118,2.5
10410,59,44.0,16.0,0.0,704.0,0.27858132955005316,0.03249516441005803,-0.31128036204996745,0.03024193548387097,-0.00723812996968765,0.006271659049808019,44.0
10411,41,7.7,25.0,0.2,154.0,-0.3808235852385285,0.004410058027079304,-0.006686364287136612,0.04838709677419355,-0.19016335887969418,0.0013719254171455043,7.7
10411,44,15.5,40.0,0.2,496.0,-0.2391332729699076,0.010444874274661509,0.5009702986509148,0.07862903225806452,-0.07641712563019921,0.004418668876001105,15.5
10411,59,44.0,9.0,0.2,316.8,0.27858132955005316,0.03249516441005803,-0.5481868047543914,0.016129032258064516,-0.13601749112233225,0.0028222465724136087,44.0
10413,1,14.4,24.0,0.0,345.6,-0.2591152400847131,0.009593810444874276,-0.040530141816340036,0.046370967741935484,-0.1264388609539537,0.003078814442633028,14.4
10413,62,39.4,40.0,0.0,1576.0,0.1950203761608665,0.028936170212765955,0.5009702986509148,0.07862903225806452,0.28278150568399546,0.014039964009229317,39.4
10413,76,14.4,14.0,0.0,201.6,-0.2591152400847131,0.009593810444874276,-0.3789679171083743,0.02620967741935484,-0.17433201179584634,0.001795975091535933,14.4
10414,19,7.3,18.0,0.05,124.83,-0.3880897550984577,0.004100580270793037,-0.2435928069915606,0.034274193548387094,-0.19986504783843034,0.001112061362482294,7.3
10414,33,2.0,50.0,0.0,100.0,-0.4843665057425206,0.0,0.839408073942949,0.09879032258064516,-0.20812329044540392,0.0008908606604840937,2.5
10415,17,31.2,2.0,0.0,62.4,0.04606389403231639,0.022591876208897486,-0.7850932474588154,0.0020161290322580645,-0.22062872427634256,0.0005558970521420745,31.2
10415,33,2.0,20.0,0.0,40.0,-0.4843665057425206,0.0,-0.17590525193315373,0.038306451612903226,-0.22807876996285917,0.0003563442641936375,2.5
10416,19,7.3,20.0,0.0,146.0,-0.3880897550984577,0.004100580270793037,-0.17590525193315373,0.038306451612903226,-0.19282408948202157,0.0013006565643067767,7.3
10416,53,26.2,10.0,0.0,262.0,-0.04476322921679954,0.018723404255319147,-0.514343027225188,0.018145161290322582,-0.15424349574827473,0.0023340549304683256,26.2
10416,57,15.6,20.0,0.0,312.0,-0.2373167305049253,0.010522243713733075,-0.17590525193315373,0.038306451612903226,-0.13761392948372866,0.0027794852607103725,15.6
10417,38,210.8,50.0,0.0,10540.0,3.3085741611405606,0.16154738878143135,0.839408073942949,0.09879032258064516,3.2641301455918112,0.09389671361502347,210.8
10417,46,9.6,2.0,0.25,14.399999999999999,-0.3463092784038644,0.005880077369439071,-0.7850932474588154,0.0020161290322580645,-0.23659310789030677,0.00012828393510970948,9.6
10417,68,10.0,36.0,0.25,270.0,-0.33904310854393516,0.006189555125725338,0.36559518853410106,0.07056451612903226,-0.15158276514594735,0.002405323783307053,10.0
10417,77,10.4,35.0,0.0,364.0,-0.3317769386840059,0.006499032882011605,0.33175141100489763,0.06854838709677419,-0.12031918056860079,0.003242732804162101,10.4
10418,2,15.2,60.0,0.0,912.0,-0.24458290036485458,0.010212765957446808,1.1778458492349833,0.11895161290322581,0.06194086569082392,0.008124649223614935,15.2
10418,47,7.6,55.0,0.0,418.0,-0.38264012770351075,0.004332688588007737,1.0086269615889663,0.10887096774193548,-0.10235924900289105,0.003723797560823512,7.6
10418,61,22.8,16.0,0.0,364.8,-0.10652567302619834,0.016092843326885882,-0.31128036204996745,0.03024193548387097,-0.12005310750836805,0.0032498596894459737,22.8
10418,74,8.0,15.0,0.0,120.0,-0.3753739578435815,0.0046421663442940036,-0.3451241395791709,0.028225806451612902,-0.2014714639395855,0.0010690327925809125,8.0
10419,60,27.2,60.0,0.05,1550.3999999999999,-0.026597804566976354,0.019497098646034817,1.1778458492349833,0.11895161290322581,0.2742671677565478,0.013811903680145387,27.2
10419,69,28.8,20.0,0.05,547.1999999999999,0.00246687487274077,0.020735009671179885,-0.17590525193315373,0.038306451612903226,-0.05938844977530408,0.00487478953416896,28.8
10420,9,77.6,20.0,0.1,1396.8,0.8889395977841121,0.05849129593810445,-0.17590525193315373,0.038306451612903226,0.2231811401918624,0.01244354170564182,77.6
10420,13,4.8,2.0,0.1,8.64,-0.4335033167230157,0.0021663442940038683,-0.7850932474588154,0.0020161290322580645,-0.23850883392398248,7.697036106582569e-05,4.8
10420,70,12.0,8.0,0.1,86.4,-0.30271225924428874,0.007736943907156673,-0.5820305822835948,0.014112903225806451,-0.21264653246936047,0.000769703610658257,12.0
10420,73,12.0,20.0,0.1,216.0,-0.30271225924428874,0.007736943907156673,-0.17590525193315373,0.038306451612903226,-0.1695426967116571,0.0019242590266456423,12.0
10421,19,7.3,4.0,0.15,24.82,-0.3880897550984577,0.004100580270793037,-0.7174056924004085,0.006048387096774193,-0.23312750628077533,0.00022111161593215206,7.3
10421,26,24.9,30.0,0.0,747.0,-0.0683782812615697,0.01771760154738878,0.16253252335888052,0.05846774193548387,0.007063297017821953,0.00665472913381618,24.9
10421,53,26.2,15.0,0.15,334.05,-0.04476322921679954,0.018723404255319147,-0.3451241395791709,0.028225806451612902,-0.13028029076106387,0.002975920036347115,26.2
10421,77,10.4,10.0,0.15,88.39999999999999,-0.3317769386840059,0.006499032882011605,-0.514343027225188,0.018145161290322582,-0.2119813498187786,0.0007875208238679387,10.4
10422,26,24.9,2.0,0.0,49.8,-0.0683782812615697,0.01771760154738878,-0.7850932474588154,0.0020161290322580645,-0.22481937497500817,0.00044364860892107864,24.9
10423,31,10.0,14.0,0.0,140.0,-0.33904310854393516,0.006189555125725338,-0.3789679171083743,0.02620967741935484,-0.1948196374337671,0.001247204924677731,10.0
10423,59,44.0,20.0,1.0,0.0,0.27858132955005316,0.03249516441005803,-0.17590525193315373,0.038306451612903226,-0.24138242297449602,0.0,44.0
10424,35,14.4,60.0,0.2,691.2,-0.2591152400847131,0.009593810444874276,1.1778458492349833,0.11895161290322581,-0.011495298933411422,0.006157628885266056,14.4
10424,38,210.8,49.0,0.2,8263.36,3.3085741611405606,0.16154738878143135,0.8055642964137456,0.0967741935483871,2.5069394307814887,0.0736150234741784,210.8
10424,68,10.0,30.0,0.2,240.0,-0.33904310854393516,0.006189555125725338,0.16253252335888052,0.05846774193548387,-0.161560504904675,0.002138065585161825,10.0
10425,55,19.2,10.0,0.25,144.0,-0.17192120176556183,0.013307543520309478,-0.514343027225188,0.018145161290322582,-0.1934892721326034,0.001282839351097095,19.2
10425,76,14.4,20.0,0.25,216.0,-0.2591152400847131,0.009593810444874276,-0.17590525193315373,0.038306451612903226,-0.1695426967116571,0.0019242590266456423,14.4
10426,56,30.4,5.0,0.0,152.0,0.03153155431245783,0.02197292069632495,-0.6835619148712051,0.008064516129032258,-0.19082854153027604,0.0013541082039358224,30.4
10426,64,26.6,7.0,0.0,186.20000000000002,-0.03749705935687023,0.019032882011605416,-0.6158743598127983,0.012096774193548387,-0.17945391820532652,0.0016587825498213826,26.6
10427,14,18.6,35.0,0.0,651.0,-0.1828204565554557,0.012843326885880078,0.33175141100489763,0.06854838709677419,-0.02486547021010646,0.00579950289975145,18.6
10428,46,9.6,20.0,0.0,192.0,-0.3463092784038644,0.005880077369439071,-0.17590525193315373,0.038306451612903226,-0.17752488851863918,0.0017104524681294598,9.6
10429,50,13.0,40.0,0.0,520.0,-0.28454683459446556,0.00851063829787234,0.5009702986509148,0.07862903225806452,-0.06843493382321711,0.004632475434517287,13.0
10429,63,35.1,35.0,0.25,921.375,0.11690905016662685,0.025609284332688588,0.33175141100489763,0.06854838709677419,0.0650589093654263,0.008208167410535318,35.1
10430,17,31.2,45.0,0.2,1123.2,0.04606389403231639,0.022591876208897486,0.6701891862969319,0.08870967741935484,0.13218415359226643,0.01000614693855734,31.2
10430,21,8.0,50.0,0.0,400.0,-0.3753739578435815,0.0046421663442940036,0.839408073942949,0.09879032258064516,-0.10834589285812762,0.0035634426419363747,8.0
10430,56,30.4,30.0,0.0,912.0,0.03153155431245783,0.02197292069632495,0.16253252335888052,0.05846774193548387,0.06194086569082392,0.008124649223614935,30.4
10430,59,44.0,70.0,0.2,2464.0,0.27858132955005316,0.03249516441005803,1.5162836245270175,0.13911290322580644,0.5781226025423333,0.02195080667432807,44.0
10431,17,31.2,50.0,0.25,1170.0,0.04606389403231639,0.022591876208897486,0.839408073942949,0.09879032258064516,0.14774942761588153,0.010423069727663896,31.2
10431,40,14.7,50.0,0.25,551.25,-0.2536656126897662,0.009825918762088975,0.839408073942949,0.09879032258064516,-0.05804145490787583,0.004910869390918567,14.7
10431,47,7.6,30.0,0.25,171.0,-0.38264012770351075,0.004332688588007737,0.16253252335888052,0.05846774193548387,-0.18450930634974852,0.0015233717294278002,7.6
10432,26,24.9,10.0,0.0,249.0,-0.0683782812615697,0.01771760154738878,-0.514343027225188,0.018145161290322582,-0.1585671829770567,0.002218243044605393,24.9
10432,54,5.9,40.0,0.0,236.0,-0.41352134960821024,0.003017408123791103,0.5009702986509148,0.07862903225806452,-0.16289087020583867,0.002102431158742461,5.9
10433,56,30.4,28.0,0.0,851.1999999999999,0.03153155431245783,0.02197292069632495,0.09484496830047366,0.05443548387096774,0.0417193131131359,0.007583005942040605,30.4
10434,11,16.8,6.0,0.0,100.80000000000001,-0.21551822092513745,0.011450676982591878,-0.6497181373420017,0.010080645161290322,-0.2078572173851712,0.0008979875457679666,16.8
10434,76,14.4,18.0,0.15,220.32,-0.2591152400847131,0.009593810444874276,-0.2435928069915606,0.034274193548387094,-0.1681059021864003,0.0019627442071785553,14.4
10435,2,15.2,10.0,0.0,152.0,-0.24458290036485458,0.010212765957446808,-0.514343027225188,0.018145161290322582,-0.19082854153027604,0.0013541082039358224,15.2
10435,22,16.8,12.0,0.0,201.60000000000002,-0.21551822092513745,0.011450676982591878,-0.44665547216678114,0.02217741935483871,-0.17433201179584634,0.0017959750915359331,16.8
10435,72,27.8,10.0,0.0,278.0,-0.015698549777082415,0.019961315280464218,-0.514343027225188,0.018145161290322582,-0.14892203454362,0.0024765926361457803,27.8
10436,46,9.6,5.0,0.0,48.0,-0.3463092784038644,0.005880077369439071,-0.6835619148712051,0.008064516129032258,-0.2254180393605318,0.00042761311703236495,9.6
10436,56,30.4,40.0,0.1,1094.4,0.03153155431245783,0.02197292069632495,0.5009702986509148,0.07862903225806452,0.12260552342388793,0.009749579068337922,30.4
10436,64,26.6,30.0,0.1,718.2,-0.03749705935687023,0.019032882011605416,0.16253252335888052,0.05846774193548387,-0.0025153331505565566,0.006398161263596761,26.6
10436,75,6.2,24.0,0.1,133.92000000000002,-0.40807172221326327,0.0032495164410058027,-0.040530141816340036,0.046370967741935484,-0.19684179269153587,0.0011930405965202985,6.2
10437,53,26.2,15.0,0.0,393.0,-0.04476322921679954,0.018723404255319147,-0.3451241395791709,0.028225806451612902,-0.11067403213516408,0.003501082395702488,26.2
10438,19,7.3,15.0,0.2,87.60000000000001,-0.3880897550984577,0.004100580270793037,-0.3451241395791709,0.028225806451612902,-0.21224742287901133,0.0007803939385840661,7.3
10438,34,11.2,20.0,0.2,179.20000000000002,-0.3172445989641473,0.007117988394584138,-0.17590525193315373,0.038306451612903226,-0.18178205748236295,0.001596422303587496,11.2
10438,57,15.6,15.0,0.2,187.20000000000002,-0.2373167305049253,0.010522243713733075,-0.3451241395791709,0.028225806451612902,-0.1791213268800356,0.0016676911564262235,15.6
10439,12,30.4,15.0,0.0,456.0,0.03153155431245783,0.02197292069632495,-0.3451241395791709,0.028225806451612902,-0.08972077864183606,0.0040623246118074675,30.4
10439,16,13.9,16.0,0.0,222.4,-0.2681979524096247,0.00920696324951644,-0.31128036204996745,0.03024193548387097,-0.16741411222979521,0.0019812741089166243,13.9
10439,64,26.6,6.0,0.0,159.60000000000002,-0.03749705935687023,0.019032882011605416,-0.6497181373420017,0.010080645161290322,-0.18830084745806502,0.0014218136141326138,26.6
10439,74,8.0,30.0,0.0,240.0,-0.3753739578435815,0.0046421663442940036,0.16253252335888052,0.05846774193548387,-0.161560504904675,0.002138065585161825,8.0
10440,2,15.2,45.0,0.15,581.4,-0.24458290036485458,0.010212765957446808,0.6701891862969319,0.08870967741935484,-0.04801382645035457,0.00517946388005452,15.2
10440,16,13.9,49.0,0.15,578.9350000000001,-0.2681979524096247,0.00920696324951644,0.8055642964137456,0.0967741935483871,-0.048833664067196664,0.005157504164773588,13.9
10440,29,99.0,24.0,0.15,2019.6,1.2776796852903283,0.07504835589941973,-0.040530141816340036,0.046370967741935484,0.43031901758304797,0.017991821899136756,99.0
10440,61,22.8,90.0,0.15,1744.2,-0.10652567302619834,0.016092843326885882,2.193159175111086,0.17943548387096775,0.33872336659792834,0.015538391640163563,22.8
10441,27,35.1,50.0,0.0,1755.0,0.11690905016662685,0.025609284332688588,0.839408073942949,0.09879032258064516,0.3423153529110703,0.015634604591495845,35.1
10442,11,16.8,30.0,0.0,504.0,-0.21551822092513745,0.011450676982591878,0.16253252335888052,0.05846774193548387,-0.07375639502787185,0.0044899377288398325,16.8
10442,54,5.9,80.0,0.0,472.0,-0.41352134960821024,0.003017408123791103,1.8547213998190517,0.1592741935483871,-0.08439931743718132,0.004204862317484922,5.9
10442,66,13.6,60.0,0.0,816.0,-0.27364757980457166,0.00897485493230174,1.1778458492349833,0.11895161290322581,0.0300120984628955,0.007269422989550204,13.6
10443,11,16.8,6.0,0.2,80.64000000000001,-0.21551822092513745,0.011450676982591878,-0.6497181373420017,0.010080645161290322,-0.21456225850303615,0.0007183900366143733,16.8
10443,28,36.4,12.0,0.0,436.79999999999995,0.14052410221139694,0.026615087040618955,-0.44665547216678114,0.02217741935483871,-0.09610653208742174,0.003891279364994521,36.4
10444,17,31.2,10.0,0.0,312.0,0.04606389403231639,0.022591876208897486,-0.514343027225188,0.018145161290322582,-0.13761392948372866,0.0027794852607103725,31.2
10444,26,24.9,15.0,0.0,373.5,-0.0683782812615697,0.01771760154738878,-0.3451241395791709,0.028225806451612902,-0.11715956297833703,0.00332736456690809,24.9
10444,35,14.4,8.0,0.0,115.2,-0.2591152400847131,0.009593810444874276,-0.5820305822835948,0.014112903225806451,-0.2030679023009819,0.001026271480877676,14.4
10444,41,7.7,30.0,0.0,231.0,-0.3808235852385285,0.004410058027079304,0.16253252335888052,0.05846774193548387,-0.16455382683229328,0.0020578881257182565,7.7
10445,39,14.4,6.0,0.0,86.4,-0.2591152400847131,0.009593810444874276,-0.6497181373420017,0.010080645161290322,-0.21264653246936047,0.000769703610658257,14.4
10445,54,5.9,15.0,0.0,88.5,-0.41352134960821024,0.003017408123791103,-0.3451241395791709,0.028225806451612902,-0.2119480906862495,0.0007884116845284229,5.9
10446,19,7.3,12.0,0.1,78.84,-0.3880897550984577,0.004100580270793037,-0.44665547216678114,0.02217741935483871,-0.21516092288855979,0.0007023545447256595,7.3
10446,24,3.6,20.0,0.1,64.8,-0.45530182630280347,0.0012379110251450678,-0.17590525193315373,0.038306451612903226,-0.21983050509564436,0.0005772777079936927,3.6
10446,31,10.0,3.0,0.1,27.0,-0.33904310854393516,0.006189555125725338,-0.751249469929612,0.004032258064516129,-0.23240245719164115,0.00024053237833070529,10.0
10446,52,5.6,15.0,0.1,75.60000000000001,-0.4189709770031571,0.0027852998065764022,-0.3451241395791709,0.028225806451612902,-0.2162385187825024,0.0006734906593259749,5.6
10447,19,7.3,40.0,0.0,292.0,-0.3880897550984577,0.004100580270793037,0.5009702986509148,0.07862903225806452,-0.1442657559895471,0.0026013131286135535,7.3
10447,65,16.8,35.0,0.0,588.0,-0.21551822092513745,0.011450676982591878,0.33175141100489763,0.06854838709677419,-0.04581872370343448,0.005238260683646471,16.8
10447,71,17.2,310.0,0.0,5332.0,-0.20825205106520822,0.011760154738878143,9.63879023153584,0.6229838709677419,1.5319945234766945,0.047500690417011875,17.2
10448,26,24.9,6.0,0.0,149.39999999999998,-0.0683782812615697,0.01771760154738878,-0.6497181373420017,0.010080645161290322,-0.19169327897603244,0.0013309458267632358,24.9
10448,40,14.7,20.0,0.0,294.0,-0.2536656126897662,0.009825918762088975,-0.17590525193315373,0.038306451612903226,-0.14360057333896525,0.0026191303418232354,14.7
10449,10,24.8,14.0,0.0,347.2,-0.07019482372655197,0.017640232108317215,-0.3789679171083743,0.02620967741935484,-0.12590671483348825,0.003093068213200773,24.8
10449,52,5.6,20.0,0.0,112.0,-0.4189709770031571,0.0027852998065764022,-0.17590525193315373,0.038306451612903226,-0.20413219454191286,0.000997763939742185,5.6
10449,62,39.4,35.0,0.0,1379.0,0.1950203761608665,0.028936170212765955,0.33175141100489763,0.06854838709677419,0.217261014601684,0.012284968508075651,39.4
10450,10,24.8,20.0,0.2,396.8,-0.07019482372655197,0.017640232108317215,-0.17590525193315373,0.038306451612903226,-0.10941018509905857,0.003534935100800884,24.8
10450,54,5.9,6.0,0.2,28.320000000000007,-0.41352134960821024,0.003017408123791103,-0.6497181373420017,0.010080645161290322,-0.23196343664225713,0.0002522917390490954,5.9
10451,55,19.2,120.0,0.1,2073.6,-0.17192120176556183,0.013307543520309478,3.2084725009871886,0.2399193548387097,0.4482789491487577,0.018472886655798167,19.2
10451,64,26.6,35.0,0.1,837.9,-0.03749705935687023,0.019032882011605416,0.33175141100489763,0.06854838709677419,0.03729584848676666,0.0074645214741962205,26.6
10451,65,16.8,28.0,0.1,423.36,-0.21551822092513745,0.011450676982591878,0.09484496830047366,0.05443548387096774,-0.10057655949933171,0.0037715476922254593,16.8
10451,77,10.4,55.0,0.1,514.8000000000001,-0.3317769386840059,0.006499032882011605,1.0086269615889663,0.10887096774193548,-0.07016440871472987,0.004586150680172115,10.4
10452,28,36.4,15.0,0.0,546.0,0.14052410221139694,0.026615087040618955,-0.3451241395791709,0.028225806451612902,-0.059787559365653165,0.004864099206243151,36.4
10452,44,15.5,100.0,0.05,1472.5,-0.2391332729699076,0.010444874274661509,2.53159695040312,0.19959677419354838,0.24835830351638513,0.01311792322562828,15.5
10453,48,10.2,15.0,0.1,137.70000000000002,-0.3354100236139705,0.006344294003868472,-0.3451241395791709,0.028225806451612902,-0.19558459748193618,0.0012267151294865972,10.2
10453,70,12.0,25.0,0.1,270.0,-0.30271225924428874,0.007736943907156673,-0.006686364287136612,0.04838709677419355,-0.15158276514594735,0.002405323783307053,12.0
10454,16,13.9,20.0,0.2,222.4,-0.2681979524096247,0.00920696324951644,-0.17590525193315373,0.038306451612903226,-0.16741411222979521,0.0019812741089166243,13.9
10454,33,2.0,20.0,0.2,32.0,-0.4843665057425206,0.0,-0.17590525193315373,0.038306451612903226,-0.23073950056518655,0.00028507541135490996,2.5
10454,46,9.6,10.0,0.2,76.80000000000001,-0.3463092784038644,0.005880077369439071,-0.514343027225188,0.018145161290322582,-0.2158394091921533,0.0006841809872517841,9.6
10455,39,14.4,20.0,0.0,288.0,-0.2591152400847131,0.009593810444874276,-0.17590525193315373,0.038306451612903226,-0.14559612129071078,0.00256567870219419,14.4
10455,53,26.2,50.0,0.0,1310.0,-0.04476322921679954,0.018723404255319147,0.839408073942949,0.09879032258064516,0.19431221315661046,0.011670274652341626,26.2
10455,61,22.8,25.0,0.0,570.0,-0.10652567302619834,0.016092843326885882,-0.006686364287136612,0.04838709677419355,-0.05180536755867106,0.005077905764759334,22.8
10455,71,17.2,30.0,0.0,516.0,-0.20825205106520822,0.011760154738878143,0.16253252335888052,0.05846774193548387,-0.0697652991243808,0.004596841008097923,17.2
10456,21,8.0,40.0,0.15,272.0,-0.3753739578435815,0.0046421663442940036,0.5009702986509148,0.07862903225806452,-0.15091758249536552,0.002423140996516735,8.0
10456,49,16.0,21.0,0.15,285.59999999999997,-0.23005056064499602,0.010831721470019342,-0.1420614744039503,0.04032258064516129,-0.146394340471409,0.0025442980463425712,16.0
10457,59,44.0,36.0,0.0,1584.0,0.27858132955005316,0.03249516441005803,0.36559518853410106,0.07056451612903226,0.2854422362863228,0.014111232862068043,44.0
10458,26,24.9,30.0,0.0,747.0,-0.0683782812615697,0.01771760154738878,0.16253252335888052,0.05846774193548387,0.007063297017821953,0.00665472913381618,24.9
10458,28,36.4,30.0,0.0,1092.0,0.14052410221139694,0.026615087040618955,0.16253252335888052,0.05846774193548387,0.1218073042431897,0.009728198412486302,36.4
10458,43,36.8,20.0,0.0,736.0,0.1477902720713262,0.02692456479690522,-0.17590525193315373,0.038306451612903226,0.003404792439621822,0.00655673446116293,36.8
10458,56,30.4,15.0,0.0,456.0,0.03153155431245783,0.02197292069632495,-0.3451241395791709,0.028225806451612902,-0.08972077864183606,0.0040623246118074675,30.4
10458,71,17.2,50.0,0.0,860.0,-0.20825205106520822,0.011760154738878143,0.839408073942949,0.09879032258064516,0.04464611677569602,0.007661401680163205,17.2
10459,7,24.0,16.0,0.05,364.79999999999995,-0.08472716344641053,0.01702127659574468,-0.31128036204996745,0.03024193548387097,-0.12005310750836806,0.0032498596894459733,24.0
10459,46,9.6,20.0,0.05,182.39999999999998,-0.3463092784038644,0.005880077369439071,-0.17590525193315373,0.038306451612903226,-0.18071776524143204,0.0016249298447229867,9.6
10459,72,27.8,40.0,0.0,1112.0,-0.015698549777082415,0.019961315280464218,0.5009702986509148,0.07862903225806452,0.1284591307490081,0.009906370544583121,27.8
10460,68,10.0,21.0,0.25,157.5,-0.33904310854393516,0.006189555125725338,-0.1420614744039503,0.04032258064516129,-0.18899928924117596,0.0014031055402624476,10.0
10460,75,6.2,4.0,0.25,18.6,-0.40807172221326327,0.0032495164410058027,-0.7174056924004085,0.006048387096774193,-0.23519622432408488,0.00016570008285004143,6.2
10461,21,8.0,40.0,0.25,240.0,-0.3753739578435815,0.0046421663442940036,0.5009702986509148,0.07862903225806452,-0.161560504904675,0.002138065585161825,8.0
10461,30,20.7,28.0,0.25,434.70000000000005,-0.14467306479082706,0.014468085106382977,0.09484496830047366,0.05443548387096774,-0.09680497387053265,0.0038725712911243555,20.7
10461,55,19.2,60.0,0.25,864.0,-0.17192120176556183,0.013307543520309478,1.1778458492349833,0.11895161290322581,0.045976482076859705,0.007697036106582569,19.2
10462,13,4.8,1.0,0.0,4.8,-0.4335033167230157,0.0021663442940038683,-0.8189370249880189,0.0,-0.2397859846130996,4.27613117032365e-05,4.8
10462,23,7.2,21.0,0.0,151.20000000000002,-0.3899062975634401,0.0040232108317214705,-0.1420614744039503,0.04032258064516129,-0.19109461459050875,0.0013469813186519498,7.2
10463,19,7.3,21.0,0.0,153.29999999999998,-0.3880897550984577,0.004100580270793037,-0.1420614744039503,0.04032258064516129,-0.19039617280739785,0.0013656893925221155,7.3
10463,42,11.2,50.0,0.0,560.0,-0.3172445989641473,0.007117988394584138,0.839408073942949,0.09879032258064516,-0.05513128081158027,0.004988819698710924,11.2
10464,4,17.6,16.0,0.2,225.28000000000003,-0.20098588120527888,0.012069632495164411,-0.31128036204996745,0.03024193548387097,-0.16645624921295732,0.0020069308959385665,17.6
10464,43,36.8,3.0,0.0,110.39999999999999,0.1477902720713262,0.02692456479690522,-0.751249469929612,0.004032258064516129,-0.20466434066237835,0.0009835101691744394,36.8
10464,56,30.4,30.0,0.2,729.6,0.03153155431245783,0.02197292069632495,0.16253252335888052,0.05846774193548387,0.001276207957759935,0.0064997193788919475,30.4
10464,60,27.2,20.0,0.0,544.0,-0.026597804566976354,0.019497098646034817,-0.17590525193315373,0.038306451612903226,-0.060452742016235,0.00484628199303347,27.2
10465,24,3.6,25.0,0.0,90.0,-0.45530182630280347,0.0012379110251450678,-0.006686364287136612,0.04838709677419355,-0.21144920369831313,0.0008017745944356843,3.6
10465,29,99.0,18.0,0.1,1603.8,1.2776796852903283,0.07504835589941973,-0.2435928069915606,0.034274193548387094,0.292027544527083,0.014287623272843894,99.0
10465,40,14.7,20.0,0.0,294.0,-0.2536656126897662,0.009825918762088975,-0.17590525193315373,0.038306451612903226,-0.14360057333896525,0.0026191303418232354,14.7
10465,45,7.6,30.0,0.1,205.20000000000002,-0.38264012770351075,0.004332688588007737,0.16253252335888052,0.05846774193548387,-0.173134683024799,0.0018280460753133604,7.6
10465,50,13.0,25.0,0.0,325.0,-0.28454683459446556,0.00851063829787234,-0.006686364287136612,0.04838709677419355,-0.1332902422549467,0.0028952971465733045,13.0
10466,11,16.8,10.0,0.0,168.0,-0.21551822092513745,0.011450676982591878,-0.514343027225188,0.018145161290322582,-0.1855070803256213,0.0014966459096132773,16.8
10466,46,9.6,5.0,0.0,48.0,-0.3463092784038644,0.005880077369439071,-0.6835619148712051,0.008064516129032258,-0.2254180393605318,0.00042761311703236495,9.6
10467,24,3.6,28.0,0.0,100.8,-0.45530182630280347,0.0012379110251450678,0.09484496830047366,0.05443548387096774,-0.2078572173851712,0.0008979875457679665,3.6
10467,25,11.2,12.0,0.0,134.39999999999998,-0.3172445989641473,0.007117988394584138,-0.44665547216678114,0.02217741935483871,-0.19668214885539625,0.0011973167276906217,11.2
10468,30,20.7,8.0,0.0,165.6,-0.14467306479082706,0.014468085106382977,-0.5820305822835948,0.014112903225806451,-0.1863052995063195,0.0014752652537616592,20.7
10468,43,36.8,15.0,0.0,552.0,0.1477902720713262,0.02692456479690522,-0.3451241395791709,0.028225806451612902,-0.05779201141390764,0.0049175508458721975,36.8
10469,2,15.2,40.0,0.15,516.8,-0.24458290036485458,0.010212765957446808,0.5009702986509148,0.07862903225806452,-0.06949922606414807,0.004603967893381796,15.2
10469,16,13.9,35.0,0.15,413.525,-0.2681979524096247,0.00920696324951644,0.33175141100489763,0.06854838709677419,-0.10384759518356793,0.0036839315462668483,13.9
10469,44,15.5,2.0,0.15,26.349999999999998,-0.2391332729699076,0.010444874274661509,-0.7850932474588154,0.0020161290322580645,-0.23261864155308024,0.00023474178403755868,15.5
10470,18,50.0,30.0,0.0,1500.0,0.3875738774489923,0.03713733075435203,0.16253252335888052,0.05846774193548387,0.25750456496188545,0.013362909907261406,50.0
10470,23,7.2,15.0,0.0,108.0,-0.3899062975634401,0.0040232108317214705,-0.3451241395791709,0.028225806451612902,-0.20546255984307654,0.0009621295133228211,7.2
